latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-24.543,151.627,312.7,1.5,1.2,2019-08-12,0324,Aqua,MODIS,61,6.3,300,13.2,D,0
-27.6461,149.8637,323.2,2.3,1.5,2019-08-12,0324,Aqua,MODIS,79,6.3,298.9,49.8,D,0
-27.6308,149.8851,314.2,2.2,1.5,2019-08-12,0324,Aqua,MODIS,57,6.3,298.7,20.7,D,0
-27.6329,149.8622,328.5,2.3,1.5,2019-08-12,0324,Aqua,MODIS,83,6.3,299.3,68.2,D,0
-27.6336,149.8782,325.8,2.2,1.5,2019-08-12,0324,Aqua,MODIS,81,6.3,298.8,55,D,0
-27.6358,149.8553,322.4,2.3,1.5,2019-08-12,0324,Aqua,MODIS,67,6.3,299.1,43.9,D,0
-27.5403,150.0274,313.6,2.2,1.4,2019-08-12,0324,Aqua,MODIS,67,6.3,298.9,22.9,D,0
-27.5926,149.112,344.2,2.5,1.5,2019-08-12,0324,Aqua,MODIS,93,6.3,300.2,179.5,D,0
-27.5948,149.086,324,2.5,1.5,2019-08-12,0324,Aqua,MODIS,80,6.3,299.8,66.5,D,0
-27.5407,150.0451,310.2,2.2,1.4,2019-08-12,0324,Aqua,MODIS,50,6.3,298.9,12.5,D,0
-27.5429,150.0229,310.8,2.2,1.4,2019-08-12,0324,Aqua,MODIS,60,6.3,298.7,14.4,D,0
-27.6017,149.1083,313.7,2.5,1.5,2019-08-12,0324,Aqua,MODIS,61,6.3,298.6,29.8,D,0
-27.5877,149.1068,343.9,2.5,1.5,2019-08-12,0324,Aqua,MODIS,93,6.3,300,176.3,D,0
-27.59,149.0808,313.6,2.5,1.5,2019-08-12,0324,Aqua,MODIS,57,6.3,299.8,28.7,D,0
-27.3772,148.967,315.2,2.6,1.5,2019-08-12,0324,Aqua,MODIS,69,6.3,300.3,34.8,D,0
-27.1817,148.6357,312.4,2.7,1.6,2019-08-12,0324,Aqua,MODIS,58,6.3,297.1,28.2,D,0
-27.1927,148.6299,316.3,2.7,1.6,2019-08-12,0324,Aqua,MODIS,70,6.3,297.4,43.1,D,0
-26.2422,150.9646,306.2,1.8,1.3,2019-08-12,0324,Aqua,MODIS,12,6.3,293.9,12.2,D,0
-26.2283,150.9814,304.8,1.8,1.3,2019-08-12,0324,Aqua,MODIS,20,6.3,292.2,10.6,D,0
-26.2303,150.9631,306.1,1.8,1.3,2019-08-12,0324,Aqua,MODIS,37,6.3,293.3,12.4,D,0
-26.5783,146.9865,312.2,3.5,1.8,2019-08-12,0324,Aqua,MODIS,65,6.3,299.3,42.7,D,0
-26.1661,151.1187,311,1.8,1.3,2019-08-12,0324,Aqua,MODIS,64,6.3,293.5,20.4,D,0
-26.1679,151.101,313.1,1.8,1.3,2019-08-12,0324,Aqua,MODIS,68,6.3,295.3,23.9,D,0
-26.1599,151.1129,308.9,1.8,1.3,2019-08-12,0324,Aqua,MODIS,41,6.3,293.5,15.4,D,0
-25.9178,152.6734,304.6,1.4,1.2,2019-08-12,0324,Aqua,MODIS,40,6.3,293.6,7.3,D,0
-25.9069,150.9952,322.8,1.8,1.3,2019-08-12,0324,Aqua,MODIS,79,6.3,294.9,41.7,D,0
-25.8933,151.0113,334.5,1.8,1.3,2019-08-12,0324,Aqua,MODIS,88,6.3,293.9,73.3,D,0
-25.8951,150.9937,318,1.8,1.3,2019-08-12,0324,Aqua,MODIS,25,6.3,294.5,28.3,D,0
-25.8985,151.0049,325.5,1.8,1.3,2019-08-12,0324,Aqua,MODIS,47,6.3,294.9,45.7,D,0
-25.8866,151.0034,316,1.8,1.3,2019-08-12,0324,Aqua,MODIS,71,6.3,293,27.9,D,0
-25.5939,152.8295,306.7,1.3,1.1,2019-08-12,0324,Aqua,MODIS,42,6.3,296.1,8,D,0
-25.5988,152.8247,308.1,1.3,1.1,2019-08-12,0324,Aqua,MODIS,55,6.3,295.8,9.3,D,0
-25.1542,151.8618,312.2,1.5,1.2,2019-08-12,0324,Aqua,MODIS,28,6.3,295,13.1,D,0
-25.1416,151.8749,328.4,1.5,1.2,2019-08-12,0324,Aqua,MODIS,84,6.3,298.1,41.3,D,0
-24.5438,151.6339,314.5,1.5,1.2,2019-08-12,0324,Aqua,MODIS,67,6.3,299.2,15,D,0
-22.1352,149.4647,317.1,2,1.4,2019-08-12,0325,Aqua,MODIS,69,6.3,296.8,37,D,0
-22.7052,150.4577,315,1.8,1.3,2019-08-12,0325,Aqua,MODIS,31,6.3,299.1,19.2,D,0
-22.1227,149.4631,321.1,2,1.4,2019-08-12,0325,Aqua,MODIS,75,6.3,296.1,48.5,D,0
-22.688,150.5072,326.5,1.7,1.3,2019-08-12,0325,Aqua,MODIS,58,6.3,297.7,44.9,D,0
-22.6682,150.4699,344.3,1.8,1.3,2019-08-12,0325,Aqua,MODIS,93,6.3,300.5,99.6,D,0
-22.6707,150.4805,333.7,1.7,1.3,2019-08-12,0325,Aqua,MODIS,86,6.3,298.1,63.3,D,0
-22.6726,150.4635,319.8,1.8,1.3,2019-08-12,0325,Aqua,MODIS,26,6.3,298.9,26,D,0
-22.659,150.4791,338.1,1.7,1.3,2019-08-12,0325,Aqua,MODIS,89,6.3,300.5,80.7,D,0
-22.6609,150.462,324.1,1.8,1.3,2019-08-12,0325,Aqua,MODIS,78,6.3,299.3,38.5,D,0
-22.5214,150.1383,328,1.8,1.3,2019-08-12,0325,Aqua,MODIS,82,6.3,300.3,49.5,D,0
-22.528,150.132,314.5,1.8,1.3,2019-08-12,0325,Aqua,MODIS,55,6.3,298.4,16.9,D,0
-22.516,150.1304,328.7,1.8,1.3,2019-08-12,0325,Aqua,MODIS,82,6.3,300.7,52.4,D,0
-22.7071,150.4404,321.6,1.8,1.3,2019-08-12,0325,Aqua,MODIS,76,6.3,299.2,33.6,D,0
-17.3825,145.383,323.5,3.6,1.8,2019-08-12,0326,Aqua,MODIS,77,6.3,292.7,122.4,D,0
-16.6523,144.8173,318,3.8,1.8,2019-08-12,0327,Aqua,MODIS,69,6.3,299.8,62,D,0
-16.2797,144.6114,339.5,3.9,1.8,2019-08-12,0327,Aqua,MODIS,89,6.3,299,270.8,D,0
-16.276,144.6476,324.6,3.9,1.8,2019-08-12,0327,Aqua,MODIS,78,6.3,297.7,123.3,D,0
-16.2845,144.6156,328.8,3.9,1.8,2019-08-12,0327,Aqua,MODIS,82,6.3,297.7,154.9,D,0
-16.7547,145.2591,323.7,3.6,1.8,2019-08-12,0327,Aqua,MODIS,72,6.3,295.8,105.5,D,0
-16.758,145.226,322,3.6,1.8,2019-08-12,0327,Aqua,MODIS,75,6.3,295.6,96.7,D,0
-16.6416,144.8199,313.1,3.8,1.8,2019-08-12,0327,Aqua,MODIS,57,6.3,299.4,31.8,D,0
-16.7387,145.2577,320,3.6,1.8,2019-08-12,0327,Aqua,MODIS,33,6.3,295.5,77.4,D,0
-13.8006,142.9889,313.1,4.8,2,2019-08-12,0328,Aqua,MODIS,43,6.3,292.4,50.7,D,0
-13.7851,142.9839,317.6,4.8,2,2019-08-12,0328,Aqua,MODIS,68,6.3,293.3,92.9,D,0
-13.7825,142.9873,313,4.8,2,2019-08-12,0328,Aqua,MODIS,27,6.3,293.4,52,D,0
-32.199,146.7379,302,4.8,2,2019-08-12,0500,Aqua,MODIS,49,6.3,290.3,30.5,D,0
-33.7111,122.1651,319.2,4.2,1.9,2019-08-12,0501,Aqua,MODIS,67,6.3,284.1,137.7,D,0
-33.7096,122.1614,318.6,4.2,1.9,2019-08-12,0501,Aqua,MODIS,66,6.3,284.1,132.9,D,0
-16.3307,136.8474,335.6,2.3,1.5,2019-08-12,0505,Aqua,MODIS,84,6.3,311.4,74.1,D,0
-16.3137,136.8519,341.4,2.3,1.5,2019-08-12,0505,Aqua,MODIS,89,6.3,305.7,104.1,D,0
-16.2936,136.9612,332.4,2.4,1.5,2019-08-12,0505,Aqua,MODIS,72,6.3,307.9,58.5,D,0
-16.3309,136.8326,329.6,2.3,1.5,2019-08-12,0505,Aqua,MODIS,35,6.3,312.4,48.1,D,0
-16.327,136.8544,345,2.3,1.5,2019-08-12,0505,Aqua,MODIS,91,6.3,311.1,126.4,D,0
-16.3069,136.9638,332.7,2.4,1.5,2019-08-12,0505,Aqua,MODIS,66,6.3,308.4,58.5,D,0
-16.3296,136.991,328,2.4,1.5,2019-08-12,0505,Aqua,MODIS,76,6.3,309.7,41.7,D,0
-16.3256,137.0133,324.1,2.4,1.5,2019-08-12,0505,Aqua,MODIS,59,6.3,310.6,28.7,D,0
-16.3892,136.8889,323.4,2.3,1.5,2019-08-12,0505,Aqua,MODIS,32,6.3,309.5,24,D,0
-17.5786,138.609,316.1,3,1.6,2019-08-12,0505,Aqua,MODIS,41,6.3,305.2,26.1,D,0
-16.8046,138.5689,324.2,3.1,1.7,2019-08-12,0505,Aqua,MODIS,73,6.3,306.3,71.4,D,0
-16.8099,138.5405,315.7,3.1,1.7,2019-08-12,0505,Aqua,MODIS,43,6.3,304.4,29,D,0
-16.6814,136.8591,336.3,2.3,1.5,2019-08-12,0505,Aqua,MODIS,85,6.3,310,87,D,0
-16.6844,136.8522,330.8,2.3,1.5,2019-08-12,0505,Aqua,MODIS,79,6.3,310,63.4,D,0
-16.6675,136.871,324.3,2.3,1.5,2019-08-12,0505,Aqua,MODIS,65,6.3,306.9,37.9,D,0
-16.6713,136.8495,359.5,2.3,1.5,2019-08-12,0505,Aqua,MODIS,99,6.3,311.1,252.6,D,0
-16.6751,136.8281,323.3,2.3,1.5,2019-08-12,0505,Aqua,MODIS,56,6.3,308.3,34.6,D,0
-16.6582,136.847,330.4,2.3,1.5,2019-08-12,0505,Aqua,MODIS,77,6.3,305.8,62,D,0
-16.4114,136.966,324.7,2.4,1.5,2019-08-12,0505,Aqua,MODIS,65,6.3,310.5,32.8,D,0
-16.3736,136.9767,325.1,2.4,1.5,2019-08-12,0505,Aqua,MODIS,56,6.3,310,31.3,D,0
-16.4041,136.9597,327.4,2.4,1.5,2019-08-12,0505,Aqua,MODIS,60,6.3,310.4,39.8,D,0
-16.8576,123.1021,322.7,2.3,1.5,2019-08-12,0505,Aqua,MODIS,39,6.3,306.4,30.7,D,0
-16.8548,123.1088,321.8,2.3,1.5,2019-08-12,0505,Aqua,MODIS,46,6.3,305.1,28.2,D,0
-16.8811,123.1119,330.2,2.3,1.5,2019-08-12,0505,Aqua,MODIS,73,6.3,305.6,55,D,0
-15.7248,137.0458,322.2,2.5,1.5,2019-08-12,0505,Aqua,MODIS,26,6.3,303.3,42,D,0
-15.8835,136.3212,319.6,2.2,1.4,2019-08-12,0505,Aqua,MODIS,49,6.3,307.1,22.4,D,0
-16.1602,135.9447,340.6,2,1.4,2019-08-12,0505,Aqua,MODIS,88,6.3,308.6,92.4,D,0
-16.098,136.3743,327.5,2.2,1.4,2019-08-12,0505,Aqua,MODIS,75,6.3,308.7,45.7,D,0
-16.0945,136.3944,321,2.2,1.4,2019-08-12,0505,Aqua,MODIS,44,6.3,306.4,23.9,D,0
-16.0826,136.6931,322.3,2.3,1.5,2019-08-12,0505,Aqua,MODIS,58,6.3,307.3,33,D,0
-16.2028,136.0701,318.5,2.1,1.4,2019-08-12,0505,Aqua,MODIS,35,6.3,307.1,14.8,D,0
-16.0779,136.6973,318.2,2.3,1.5,2019-08-12,0505,Aqua,MODIS,21,6.3,305.9,19,D,0
-16.2061,136.056,320.1,2.1,1.4,2019-08-12,0505,Aqua,MODIS,59,6.3,308.2,20.3,D,0
-16.2911,136.8398,325.9,2.3,1.5,2019-08-12,0505,Aqua,MODIS,73,6.3,304.2,37.6,D,0
-16.3043,136.8423,327.9,2.3,1.5,2019-08-12,0505,Aqua,MODIS,68,6.3,304.6,42.3,D,0
-16.3175,136.8448,351.8,2.3,1.5,2019-08-12,0505,Aqua,MODIS,95,6.3,309.2,179.7,D,0
-13.7178,131.0524,347.9,1.1,1,2019-08-12,0506,Aqua,MODIS,92,6.3,313.8,47.4,D,0
-15.5633,131.4505,331.8,1.1,1,2019-08-12,0506,Aqua,MODIS,46,6.3,314,14.7,D,0
-15.5561,131.4531,346.7,1.1,1,2019-08-12,0506,Aqua,MODIS,92,6.3,313.2,45.3,D,0
-15.5576,131.443,327.8,1.1,1,2019-08-12,0506,Aqua,MODIS,61,6.3,314.6,11.7,D,0
-15.6898,130.5492,326,1,1,2019-08-12,0506,Aqua,MODIS,57,6.3,309.9,8.5,D,0
-15.6912,130.5397,332.7,1,1,2019-08-12,0506,Aqua,MODIS,78,6.3,312.9,17.1,D,0
-15.5468,131.4515,332.9,1.1,1,2019-08-12,0506,Aqua,MODIS,79,6.3,312.1,20.1,D,0
-15.5483,131.4415,327.3,1.1,1,2019-08-12,0506,Aqua,MODIS,61,6.3,314.4,11.9,D,0
-15.5199,131.314,332.9,1.1,1,2019-08-12,0506,Aqua,MODIS,79,6.3,313,19.6,D,0
-15.6186,130.6545,323.8,1,1,2019-08-12,0506,Aqua,MODIS,45,6.3,308.9,7.7,D,0
-16.2563,125.9772,324,1.4,1.2,2019-08-12,0506,Aqua,MODIS,60,6.3,311.3,13.4,D,0
-16.2363,126.0525,331.1,1.4,1.2,2019-08-12,0506,Aqua,MODIS,63,6.3,312.7,22.1,D,0
-15.5842,130.6977,328.2,1,1,2019-08-12,0506,Aqua,MODIS,71,6.3,310.9,13,D,0
-15.5857,130.688,337.1,1,1,2019-08-12,0506,Aqua,MODIS,84,6.3,311.1,24.7,D,0
-15.5871,130.6784,333.8,1,1,2019-08-12,0506,Aqua,MODIS,63,6.3,313.2,18.9,D,0
-15.5885,130.6689,333.4,1,1,2019-08-12,0506,Aqua,MODIS,79,6.3,313.5,19.2,D,0
-15.5899,130.6594,327.5,1,1,2019-08-12,0506,Aqua,MODIS,65,6.3,313,11.2,D,0
-15.5306,130.8207,325.5,1,1,2019-08-12,0506,Aqua,MODIS,65,6.3,312.7,8.6,D,0
-15.4564,131.0661,325.6,1.1,1,2019-08-12,0506,Aqua,MODIS,54,6.3,311.6,8.4,D,0
-15.4579,131.0565,332.1,1.1,1,2019-08-12,0506,Aqua,MODIS,78,6.3,310.8,16.8,D,0
-15.4593,131.0468,338.9,1.1,1,2019-08-12,0506,Aqua,MODIS,85,6.3,311.4,27.2,D,0
-15.4472,131.0645,328.2,1.1,1,2019-08-12,0506,Aqua,MODIS,71,6.3,312.4,11.4,D,0
-15.4546,131.0157,339.4,1.1,1,2019-08-12,0506,Aqua,MODIS,85,6.3,312.8,28.4,D,0
-15.456,131.006,350.3,1,1,2019-08-12,0506,Aqua,MODIS,94,6.3,313.7,51,D,0
-15.4439,131.0243,332.2,1.1,1,2019-08-12,0506,Aqua,MODIS,78,6.3,313,16.8,D,0
-15.4468,131.0047,381.1,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,316.6,152.5,D,0
-15.4483,130.9948,365.7,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,314,93.6,D,0
-15.4399,130.9968,369,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,315.6,106.2,D,0
-15.4414,130.987,373.5,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,317.6,122.6,D,0
-15.4296,130.8765,328,1,1,2019-08-12,0506,Aqua,MODIS,54,6.3,313.7,9.5,D,0
-15.3552,130.8882,332.2,1,1,2019-08-12,0506,Aqua,MODIS,78,6.3,312.5,16.3,D,0
-15.3566,130.8786,329.2,1,1,2019-08-12,0506,Aqua,MODIS,51,6.3,314.2,12,D,0
-14.5573,135.4774,321.7,2,1.4,2019-08-12,0506,Aqua,MODIS,40,6.3,302.9,31.1,D,0
-14.5605,135.459,318.6,2,1.4,2019-08-12,0506,Aqua,MODIS,14,6.3,301,22.1,D,0
-14.5482,135.4567,324.7,2,1.4,2019-08-12,0506,Aqua,MODIS,62,6.3,300.2,40.2,D,0
-14.5545,135.4696,328,2,1.4,2019-08-12,0506,Aqua,MODIS,54,6.3,302.4,48.6,D,0
-14.5453,135.4489,320,2,1.4,2019-08-12,0506,Aqua,MODIS,33,6.3,299.3,27.5,D,0
-15.3007,130.3762,336.5,1,1,2019-08-12,0506,Aqua,MODIS,79,6.3,313.5,21.2,D,0
-15.2861,130.4124,332.8,1,1,2019-08-12,0506,Aqua,MODIS,62,6.3,314.1,15.5,D,0
-15.2999,130.3183,334.9,1,1,2019-08-12,0506,Aqua,MODIS,75,6.3,313.3,21.1,D,0
-15.2909,130.3168,367.4,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,312.6,92.4,D,0
-15.2923,130.3073,387.1,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,314.5,171.4,D,0
-15.2833,130.3058,348,1,1,2019-08-12,0506,Aqua,MODIS,83,6.3,311,39.6,D,0
-15.2756,130.295,339,1,1,2019-08-12,0506,Aqua,MODIS,51,6.3,310.4,25.7,D,0
-15.277,130.2857,333.8,1,1,2019-08-12,0506,Aqua,MODIS,40,6.3,309.3,18.8,D,0
-15.2643,130.3163,330.3,1,1,2019-08-12,0506,Aqua,MODIS,75,6.3,311.9,15,D,0
-15.2684,130.2882,328.4,1,1,2019-08-12,0506,Aqua,MODIS,34,6.3,309.6,12.2,D,0
-15.258,130.2961,355.4,1,1,2019-08-12,0506,Aqua,MODIS,97,6.3,310.8,59.6,D,0
-15.2594,130.2868,333,1,1,2019-08-12,0506,Aqua,MODIS,53,6.3,310.1,18,D,0
-15.46,128.1524,324.7,1.1,1,2019-08-12,0506,Aqua,MODIS,58,6.3,311.7,8.8,D,0
-14.118,136.4786,322.7,2.4,1.5,2019-08-12,0506,Aqua,MODIS,66,6.3,297.3,56,D,0
-14.647,133.1879,325,1.4,1.2,2019-08-12,0506,Aqua,MODIS,26,6.3,310.9,12.1,D,0
-15.1563,129.7918,327.5,1,1,2019-08-12,0506,Aqua,MODIS,49,6.3,310.1,12.8,D,0
-15.1577,129.7825,326.4,1,1,2019-08-12,0506,Aqua,MODIS,45,6.3,310,11.8,D,0
-15.1473,129.7904,335.7,1,1,2019-08-12,0506,Aqua,MODIS,71,6.3,311.3,23,D,0
-15.1487,129.7811,333,1,1,2019-08-12,0506,Aqua,MODIS,63,6.3,310,19.4,D,0
-15.0886,129.9425,331.8,1,1,2019-08-12,0506,Aqua,MODIS,70,6.3,311.7,16.2,D,0
-15.0899,129.9333,340.7,1,1,2019-08-12,0506,Aqua,MODIS,86,6.3,315.6,28.5,D,0
-15.0809,129.9319,333.3,1,1,2019-08-12,0506,Aqua,MODIS,67,6.3,312.9,18.4,D,0
-15.085,129.9039,349.6,1,1,2019-08-12,0506,Aqua,MODIS,90,6.3,311.9,42.9,D,0
-15.0746,129.9118,348.5,1,1,2019-08-12,0506,Aqua,MODIS,88,6.3,309.9,43.7,D,0
-15.076,129.9025,352.9,1,1,2019-08-12,0506,Aqua,MODIS,90,6.3,310.1,52.5,D,0
-15.0773,129.8932,371.1,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,313.5,104.4,D,0
-15.0787,129.8839,337,1,1,2019-08-12,0506,Aqua,MODIS,38,6.3,311.7,24.4,D,0
-15.084,129.8469,327.4,1,1,2019-08-12,0506,Aqua,MODIS,45,6.3,309.5,11.5,D,0
-15.0697,129.8825,344.8,1,1,2019-08-12,0506,Aqua,MODIS,90,6.3,309.1,39.6,D,0
-15.071,129.8733,327.1,1,1,2019-08-12,0506,Aqua,MODIS,20,6.3,306.8,12,D,0
-15.0764,129.8362,331.6,1,1,2019-08-12,0506,Aqua,MODIS,65,6.3,311.5,16.6,D,0
-15.0791,129.8177,354,1,1,2019-08-12,0506,Aqua,MODIS,96,6.3,314.9,55.7,D,0
-15.0804,129.8084,342.6,1,1,2019-08-12,0506,Aqua,MODIS,63,6.3,314.1,29.2,D,0
-15.0817,129.7992,353.4,1,1,2019-08-12,0506,Aqua,MODIS,96,6.3,315.9,51.6,D,0
-15.0844,129.7806,339.4,1,1,2019-08-12,0506,Aqua,MODIS,54,6.3,312.7,26.7,D,0
-15.0701,129.8163,348.2,1,1,2019-08-12,0506,Aqua,MODIS,92,6.3,309.7,43.1,D,0
-15.0714,129.807,370.9,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,312.9,102,D,0
-15.0727,129.7978,377.6,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,316.9,127.2,D,0
-15.0627,129.7992,354.1,1,1,2019-08-12,0506,Aqua,MODIS,96,6.3,310.8,58,D,0
-15.064,129.7899,343.1,1,1,2019-08-12,0506,Aqua,MODIS,89,6.3,312.6,34.1,D,0
-15.0654,129.7807,336.8,1,1,2019-08-12,0506,Aqua,MODIS,83,6.3,312.9,25.2,D,0
-15.0667,129.7713,351.4,1,1,2019-08-12,0506,Aqua,MODIS,95,6.3,312.5,50.8,D,0
-15.068,129.7621,340.1,1,1,2019-08-12,0506,Aqua,MODIS,81,6.3,310.5,30.1,D,0
-15.0537,129.7978,340.3,1,1,2019-08-12,0506,Aqua,MODIS,86,6.3,308.2,30.7,D,0
-15.055,129.7885,393.2,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,320.8,201.2,D,0
-15.0564,129.7793,359.9,1,1,2019-08-12,0506,Aqua,MODIS,99,6.3,317.7,71.6,D,0
-15.0577,129.77,373.6,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,312.9,115.8,D,0
-15.059,129.7607,344.2,1,1,2019-08-12,0506,Aqua,MODIS,89,6.3,306.5,38.4,D,0
-15.0461,129.7871,422.1,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,317.1,402.8,D,0
-15.0474,129.7779,424.6,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,326.8,425.4,D,0
-15.0487,129.7686,367.8,1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,311.6,99.9,D,0
-13.9515,136.4581,313.7,2.4,1.5,2019-08-12,0506,Aqua,MODIS,26,6.3,299.5,25.7,D,0
-14.7311,131.592,340.7,1.1,1.1,2019-08-12,0506,Aqua,MODIS,87,6.3,312,36,D,0
-14.7233,131.5801,324.7,1.1,1.1,2019-08-12,0506,Aqua,MODIS,53,6.3,309.4,10,D,0
-14.6949,131.6121,375.2,1.1,1.1,2019-08-12,0506,Aqua,MODIS,100,6.3,315.8,138.9,D,0
-14.6965,131.6017,342.7,1.1,1.1,2019-08-12,0506,Aqua,MODIS,87,6.3,309.4,36.8,D,0
-14.6886,131.5898,328.9,1.1,1.1,2019-08-12,0506,Aqua,MODIS,54,6.3,309.7,14.3,D,0
-14.6791,131.5882,348.2,1.1,1.1,2019-08-12,0506,Aqua,MODIS,93,6.3,311.8,49.7,D,0
-14.6807,131.5779,349.6,1.1,1.1,2019-08-12,0506,Aqua,MODIS,93,6.3,310.6,54.6,D,0
-14.6712,131.5763,333.5,1.1,1.1,2019-08-12,0506,Aqua,MODIS,71,6.3,307.4,21.4,D,0
-14.6427,131.6995,339.7,1.1,1.1,2019-08-12,0506,Aqua,MODIS,80,6.3,310.9,32.6,D,0
-14.6443,131.689,335.2,1.1,1.1,2019-08-12,0506,Aqua,MODIS,71,6.3,313.4,23.6,D,0
-14.6459,131.6786,332.8,1.1,1.1,2019-08-12,0506,Aqua,MODIS,70,6.3,315.2,17.8,D,0
-14.6633,131.5644,340.3,1.1,1.1,2019-08-12,0506,Aqua,MODIS,86,6.3,308.9,35.2,D,0
-14.6649,131.5541,366.4,1.1,1.1,2019-08-12,0506,Aqua,MODIS,100,6.3,311,108,D,0
-14.6555,131.5525,343.9,1.1,1.1,2019-08-12,0506,Aqua,MODIS,89,6.3,310.9,42.6,D,0
-14.6571,131.5422,330,1.1,1.1,2019-08-12,0506,Aqua,MODIS,69,6.3,308.3,18.2,D,0
-14.6586,131.5319,331.5,1.1,1.1,2019-08-12,0506,Aqua,MODIS,76,6.3,308,21.9,D,0
-14.7769,130.7486,329.2,1,1,2019-08-12,0506,Aqua,MODIS,52,6.3,312.3,12.7,D,0
-14.7783,130.739,328,1,1,2019-08-12,0506,Aqua,MODIS,40,6.3,312.3,10.4,D,0
-14.6508,131.52,341.2,1.1,1.1,2019-08-12,0506,Aqua,MODIS,87,6.3,311,38.3,D,0
-14.6524,131.5097,353.2,1.1,1.1,2019-08-12,0506,Aqua,MODIS,96,6.3,310.4,66.7,D,0
-14.6429,131.5082,368.5,1.1,1.1,2019-08-12,0506,Aqua,MODIS,100,6.3,312.7,114.7,D,0
-14.6445,131.4979,340.3,1.1,1.1,2019-08-12,0506,Aqua,MODIS,86,6.3,309.7,36.5,D,0
-14.7557,130.7648,334.5,1,1,2019-08-12,0506,Aqua,MODIS,64,6.3,311.4,20.2,D,0
-14.7466,130.7633,325.8,1,1,2019-08-12,0506,Aqua,MODIS,47,6.3,310.2,9.7,D,0
-14.613,131.4759,325,1.1,1.1,2019-08-12,0506,Aqua,MODIS,51,6.3,309,10.2,D,0
-14.6145,131.4657,326.8,1.1,1,2019-08-12,0506,Aqua,MODIS,57,6.3,309.7,12.4,D,0
-14.6161,131.4555,338.7,1.1,1,2019-08-12,0506,Aqua,MODIS,85,6.3,311.2,30.9,D,0
-14.6082,131.4438,335.9,1.1,1,2019-08-12,0506,Aqua,MODIS,82,6.3,312.3,25.9,D,0
-14.6098,131.4335,325.2,1.1,1,2019-08-12,0506,Aqua,MODIS,24,6.3,310.3,10.6,D,0
-14.5988,131.4423,340.1,1.1,1,2019-08-12,0506,Aqua,MODIS,85,6.3,311.8,33.1,D,0
-14.6004,131.4321,359.8,1.1,1,2019-08-12,0506,Aqua,MODIS,99,6.3,314.5,83.3,D,0
-14.6019,131.4218,337.4,1.1,1,2019-08-12,0506,Aqua,MODIS,84,6.3,309,30.3,D,0
-14.591,131.4304,366.1,1.1,1,2019-08-12,0506,Aqua,MODIS,100,6.3,309.9,105.4,D,0
-14.5925,131.4202,356.8,1.1,1,2019-08-12,0506,Aqua,MODIS,98,6.3,310.5,76.5,D,0
-14.5231,131.62,326.9,1.1,1.1,2019-08-12,0506,Aqua,MODIS,37,6.3,311.4,8.7,D,0
-14.6555,130.752,341.4,1,1,2019-08-12,0506,Aqua,MODIS,87,6.3,312.7,30.2,D,0
-14.6481,130.755,325.1,1,1,2019-08-12,0506,Aqua,MODIS,59,6.3,311.5,8.8,D,0
-14.6495,130.7453,327.6,1,1,2019-08-12,0506,Aqua,MODIS,68,6.3,313.4,11.2,D,0
-14.5212,130.6692,334.8,1,1,2019-08-12,0506,Aqua,MODIS,81,6.3,311.3,19.8,D,0
-14.5226,130.6596,328.1,1,1,2019-08-12,0506,Aqua,MODIS,71,6.3,313.7,10.5,D,0
-14.5121,130.6678,336.3,1,1,2019-08-12,0506,Aqua,MODIS,83,6.3,312.7,22.6,D,0
-14.5135,130.6582,337.5,1,1,2019-08-12,0506,Aqua,MODIS,84,6.3,313,24.9,D,0
-14.3279,130.7941,328.5,1.1,1,2019-08-12,0506,Aqua,MODIS,59,6.3,310.8,12.7,D,0
-14.3187,130.7926,335.9,1.1,1,2019-08-12,0506,Aqua,MODIS,79,6.3,311.5,22.6,D,0
-14.3081,130.8008,335.9,1.1,1,2019-08-12,0506,Aqua,MODIS,82,6.3,309.3,23.3,D,0
-14.3095,130.7911,331.4,1.1,1,2019-08-12,0506,Aqua,MODIS,70,6.3,311.7,16.3,D,0
-14.2989,130.7994,334.2,1.1,1,2019-08-12,0506,Aqua,MODIS,79,6.3,310,20,D,0
-14.3003,130.7897,334.9,1.1,1,2019-08-12,0506,Aqua,MODIS,80,6.3,310.1,21.4,D,0
-14.2636,130.7383,325.3,1.1,1,2019-08-12,0506,Aqua,MODIS,56,6.3,310,10.1,D,0
-14.3111,129.9082,328.5,1,1,2019-08-12,0506,Aqua,MODIS,49,6.3,306.3,12.2,D,0
